name,Region,Last Update,Confirmed,Deaths,Recovered
New York,USA,2020-03-03 19:00:00,2,0,0
Florida,USA,2020-03-03 17:52:00,3,0,0
New Hampshire,USA,2020-03-04 03:00:00,2,0,0
Georgia,USA,2020-03-03 03:00:00,2,0,0
North Carolina,USA,2020-03-03 21:00:00,1,0,0
California,USA,2020-03-02 03:00:00,19,0,2
Washington,USA,2020-03-02 19:50:00,18,6,1
Illinois,USA,2020-03-02 18:30:00,4,0,2
Arizona,USA,2020-02-25 21:00:00,1,0,1
Massachusetts,USA,2020-03-03 03:00:00,2,0,0
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
Oregon,USA,2020-03-02 18:30:00,3,0,0
Rhode Island,USA,2020-03-02 22:00:00,2,0,0
New York,USA,2020-03-02 03:00:00,1,0,0
Florida,USA,2020-03-02 03:00:00,2,0,0
New Hampshire,USA,2020-03-02 17:00:00,1,0,0
Georgia,USA,2020-03-03 03:00:00,2,0,0
New York,USA,2020-05-14 03:00:00,346517,27125,37945
New Jersey,USA,2020-05-14 03:00:00,141560,9714,3231
Illinois,USA,2020-05-14 03:00:00,84694,3792,1830
Massachusetts,USA,2020-05-14 03:00:00,80497,5315,12569
California,USA,2020-05-14 03:00:00,73144,2974,9897
Pennsylvania,USA,2020-05-14 03:00:00,62101,4094,1120
Michigan,USA,2020-05-14 03:00:00,48391,4714,22686
Texas,USA,2020-05-14 03:00:00,43020,1172,23541
Florida,USA,2020-05-14 03:00:00,42402,1827,371
Georgia,USA,2020-05-14 03:00:00,35427,1517,340
Connecticut,USA,2020-05-14 03:00:00,34855,3125,63
Maryland,USA,2020-05-14 03:00:00,34812,1809,2456
Louisiana,USA,2020-05-14 03:00:00,32662,2381,22608
Virginia,USA,2020-05-14 03:00:00,26746,928,3554
Ohio,USA,2020-05-14 03:00:00,25721,1483,4168
Indiana,USA,2020-05-14 03:00:00,25473,1619,1869
Colorado,USA,2020-05-14 03:00:00,20475,1062,1422
Washington,USA,2020-05-14 03:00:00,18147,977,3535
Tennessee,USA,2020-05-14 03:00:00,16370,273,8630
North Carolina,USA,2020-05-14 03:00:00,16350,625,9115
Iowa,USA,2020-05-14 03:00:00,13289,306,5954
Minnesota,USA,2020-05-14 03:00:00,12917,638,8787
Arizona,USA,2020-05-14 03:00:00,12216,595,6
Rhode Island,USA,2020-05-14 03:00:00,11835,462,886
Veteran Affair,USA,2020-05-14 03:00:00,11686,958,0
Wisconsin,USA,2020-05-14 03:00:00,10902,421,5673
Alabama,USA,2020-05-14 03:00:00,10700,450,0
Missouri,USA,2020-05-14 03:00:00,10393,551,2654
Mississippi,USA,2020-05-14 03:00:00,10090,465,4421
Nebraska,USA,2020-05-14 03:00:00,8912,103,349
US Military,USA,2020-05-14 03:00:00,8210,27,3682
South Carolina,USA,2020-05-14 03:00:00,8030,362,3252
Kansas,USA,2020-05-14 03:00:00,7518,188,1857
Delaware,USA,2020-05-14 03:00:00,6952,247,2942
Kentucky,USA,2020-05-14 03:00:00,6853,321,2546
Utah,USA,2020-05-14 03:00:00,6620,75,1952
District of Columbia,USA,2020-05-14 03:00:00,6584,350,934
Nevada,USA,2020-05-14 03:00:00,6476,331,4935
New Mexico,USA,2020-05-14 03:00:00,5364,231,1515
Oklahoma,USA,2020-05-14 03:00:00,4853,278,3565
Arkansas,USA,2020-05-14 03:00:00,4236,97,3277
Federal Bureau of Prisons,USA,2020-05-14 03:00:00,3744,51,1635
South Dakota,USA,2020-05-14 03:00:00,3732,39,2367
Oregon,USA,2020-05-14 03:00:00,3416,134,1406
Navajo Nation,USA,2020-05-14 03:00:00,3392,119,0
New Hampshire,USA,2020-05-14 03:00:00,3299,150,1236
Puerto Rico,USA,2020-05-14 03:00:00,2329,115,0
Idaho,USA,2020-05-14 03:00:00,2324,69,1442
North Dakota,USA,2020-05-14 03:00:00,1647,40,969
Maine,USA,2020-05-14 03:00:00,1515,66,943
West Virginia,USA,2020-05-14 03:00:00,1398,58,813
Vermont,USA,2020-05-14 03:00:00,929,53,789
Wyoming,USA,2020-05-14 03:00:00,688,7,480
Hawaii,USA,2020-05-14 03:00:00,638,17,563
Montana,USA,2020-05-14 03:00:00,462,16,430
Alaska,USA,2020-05-14 03:00:00,383,10,334
Guam,USA,2020-05-14 03:00:00,152,5,128
Grand Princess,USA,2020-05-14 03:00:00,103,3,0
United States Virgin Islands,USA,2020-05-14 03:00:00,69,6,61
Diamond Princess,USA,2020-05-14 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-05-14 03:00:00,19,2,12
Wuhan Evacuee,USA,2020-05-14 03:00:00,4,0,0
New York,USA,2020-05-13 03:00:00,344455,26983,37835
New Jersey,USA,2020-05-13 03:00:00,140917,9531,3228
Illinois,USA,2020-05-13 03:00:00,83021,3601,1633
Massachusetts,USA,2020-05-13 03:00:00,79332,5141,11288
California,USA,2020-05-13 03:00:00,71047,2882,9870
Pennsylvania,USA,2020-05-13 03:00:00,61310,3914,1120
Michigan,USA,2020-05-13 03:00:00,48021,4674,22686
Florida,USA,2020-05-13 03:00:00,41923,1779,371
Texas,USA,2020-05-13 03:00:00,41733,1151,22699
Georgia,USA,2020-05-13 03:00:00,34848,1494,340
Connecticut,USA,2020-05-13 03:00:00,34333,3041,63
Maryland,USA,2020-05-13 03:00:00,34061,1756,2394
Louisiana,USA,2020-05-13 03:00:00,32050,2347,22608
Virginia,USA,2020-05-13 03:00:00,25800,892,3400
Ohio,USA,2020-05-13 03:00:00,25250,1436,4168
Indiana,USA,2020-05-13 03:00:00,25127,1578,1869
Colorado,USA,2020-05-13 03:00:00,20157,1010,1422
Washington,USA,2020-05-13 03:00:00,17986,966,3390
Tennessee,USA,2020-05-13 03:00:00,16111,266,8340
North Carolina,USA,2020-05-13 03:00:00,15622,600,9115
Iowa,USA,2020-05-13 03:00:00,12912,289,5618
Minnesota,USA,2020-05-13 03:00:00,12494,614,7609
Arizona,USA,2020-05-13 03:00:00,11736,562,6
Rhode Island,USA,2020-05-13 03:00:00,11614,444,863
Veteran Affair,USA,2020-05-13 03:00:00,11535,933,0
Wisconsin,USA,2020-05-13 03:00:00,10611,418,5371
Alabama,USA,2020-05-13 03:00:00,10468,440,0
Missouri,USA,2020-05-13 03:00:00,10255,530,2654
Mississippi,USA,2020-05-13 03:00:00,9908,457,4421
Nebraska,USA,2020-05-13 03:00:00,8692,103,349
US Military,USA,2020-05-13 03:00:00,8130,27,3525
South Carolina,USA,2020-05-13 03:00:00,7927,355,3252
Kansas,USA,2020-05-13 03:00:00,7240,184,1795
Kentucky,USA,2020-05-13 03:00:00,6853,321,2546
Delaware,USA,2020-05-13 03:00:00,6741,237,2802
District of Columbia,USA,2020-05-13 03:00:00,6485,336,886
Utah,USA,2020-05-13 03:00:00,6432,73,1952
Nevada,USA,2020-05-13 03:00:00,6311,321,4822
New Mexico,USA,2020-05-13 03:00:00,5212,219,1434
Oklahoma,USA,2020-05-13 03:00:00,4732,278,3426
Arkansas,USA,2020-05-13 03:00:00,4164,95,3220
Federal Bureau of Prisons,USA,2020-05-13 03:00:00,3744,50,1567
South Dakota,USA,2020-05-13 03:00:00,3663,39,2309
Oregon,USA,2020-05-13 03:00:00,3358,130,1125
New Hampshire,USA,2020-05-13 03:00:00,3239,142,1234
Navajo Nation,USA,2020-05-13 03:00:00,3204,102,0
Puerto Rico,USA,2020-05-13 03:00:00,2299,114,0
Idaho,USA,2020-05-13 03:00:00,2293,69,1442
North Dakota,USA,2020-05-13 03:00:00,1571,38,877
Maine,USA,2020-05-13 03:00:00,1477,65,913
West Virginia,USA,2020-05-13 03:00:00,1378,58,813
Vermont,USA,2020-05-13 03:00:00,927,53,787
Wyoming,USA,2020-05-13 03:00:00,675,7,477
Hawaii,USA,2020-05-13 03:00:00,635,17,563
Montana,USA,2020-05-13 03:00:00,461,16,425
Alaska,USA,2020-05-13 03:00:00,383,10,334
Guam,USA,2020-05-13 03:00:00,152,5,128
Grand Princess,USA,2020-05-13 03:00:00,103,3,0
United States Virgin Islands,USA,2020-05-13 03:00:00,69,6,60
Diamond Princess,USA,2020-05-13 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-05-13 03:00:00,19,2,12
Wuhan Evacuee,USA,2020-05-13 03:00:00,4,0,0
California,USA,2020-02-01 19:53:00,3,0,0
Illinois,USA,2020-02-01 19:43:00,2,0,0
Arizona,USA,2020-02-01 19:43:00,1,0,0
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-01 19:43:00,1,0,0
Diamond Princess,USA,2020-03-02 17:00:00,46,0,0
Wuhan Evacuee,USA,2020-03-02 17:00:00,3,0,0
Grand Princess,USA,2020-03-07 01:00:00,21,0,0
Washington,USA,2020-03-10 02:00:00,167,22,1
New York,USA,2020-03-10 02:00:00,143,0,0
California,USA,2020-03-10 03:45:00,143,2,2
Massachusetts,USA,2020-03-10 02:00:00,41,0,1
Georgia,USA,2020-03-10 03:45:00,17,0,0
Oregon,USA,2020-03-08 21:00:00,14,0,0
Florida,USA,2020-03-10 02:00:00,14,2,0
Texas,USA,2020-03-10 03:45:00,13,0,0
Colorado,USA,2020-03-10 02:00:00,12,0,0
Illinois,USA,2020-03-10 02:00:00,11,0,2
New Jersey,USA,2020-03-09 19:00:00,11,0,0
Pennsylvania,USA,2020-03-10 02:00:00,10,0,0
Iowa,USA,2020-03-10 02:00:00,8,0,0
North Carolina,USA,2020-03-10 02:00:00,7,0,0
South Carolina,USA,2020-03-10 02:00:00,7,0,0
Virginia,USA,2020-03-10 03:45:00,7,0,0
Arizona,USA,2020-03-07 18:30:00,6,0,1
Maryland,USA,2020-03-10 02:00:00,6,0,0
Kentucky,USA,2020-03-10 02:00:00,6,0,0
Indiana,USA,2020-03-10 03:45:00,5,0,0
District of Columbia,USA,2020-03-10 03:45:00,5,0,0
New Hampshire,USA,2020-03-07 12:00:00,4,0,0
Nevada,USA,2020-03-08 22:30:00,4,0,0
Tennessee,USA,2020-03-08 23:30:00,4,0,0
Rhode Island,USA,2020-03-07 03:00:00,3,0,0
Nebraska,USA,2020-03-09 01:00:00,3,0,0
Ohio,USA,2020-03-09 19:00:00,3,0,0
Minnesota,USA,2020-03-09 01:00:00,2,0,0
Hawaii,USA,2020-03-09 11:30:00,2,0,0
Connecticut,USA,2020-03-10 02:00:00,2,0,0
Wisconsin,USA,2020-02-05 21:53:00,2,0,1
Oklahoma,USA,2020-03-07 01:00:00,1,0,0
Utah,USA,2020-03-07 03:00:00,1,0,0
Kansas,USA,2020-03-08 01:00:00,1,0,0
Missouri,USA,2020-03-08 02:30:00,1,0,0
Vermont,USA,2020-03-08 13:00:00,1,0,0
Louisiana,USA,2020-03-09 18:30:00,1,0,0
Diamond Princess,USA,2020-03-02 17:00:00,45,0,0
Wuhan Evacuee,USA,2020-03-02 17:00:00,3,0,0
Grand Princess,USA,2020-03-07 01:00:00,21,0,0
Washington,USA,2020-03-08 22:00:00,136,19,1
California,USA,2020-03-08 23:30:00,99,1,2
New York,USA,2020-03-08 23:30:00,105,0,0
Massachusetts,USA,2020-03-08 21:00:00,28,0,1
Illinois,USA,2020-03-08 21:00:00,7,0,2
Texas,USA,2020-03-08 16:00:00,12,0,0
Florida,USA,2020-03-08 23:30:00,13,2,0
New Jersey,USA,2020-03-08 21:00:00,6,0,0
Arizona,USA,2020-03-07 18:30:00,5,0,1
Wisconsin,USA,2020-02-05 21:53:00,1,0,1
Oregon,USA,2020-03-08 21:00:00,14,0,0
Rhode Island,USA,2020-03-07 03:00:00,3,0,0
New Hampshire,USA,2020-03-07 12:00:00,4,0,0
Georgia,USA,2020-03-08 13:00:00,7,0,0
North Carolina,USA,2020-03-06 16:00:00,2,0,0
Tennessee,USA,2020-03-08 23:30:00,3,0,0
Nevada,USA,2020-03-08 22:30:00,4,0,0
Colorado,USA,2020-03-07 01:00:00,8,0,0
Maryland,USA,2020-03-09 02:00:00,5,0,0
Pennsylvania,USA,2020-03-08 22:00:00,6,0,0
Indiana,USA,2020-03-08 21:00:00,2,0,0
Minnesota,USA,2020-03-09 01:00:00,2,0,0
Kentucky,USA,2020-03-08 23:30:00,4,0,0
Oklahoma,USA,2020-03-07 01:00:00,1,0,0
Connecticut,USA,2020-03-07 20:00:00,1,0,0
South Carolina,USA,2020-03-08 22:00:00,6,0,0
Hawaii,USA,2020-03-07 03:00:00,1,0,0
Utah,USA,2020-03-07 03:00:00,1,0,0
Nebraska,USA,2020-03-09 01:00:00,3,0,0
District of Columbia,USA,2020-03-08 14:00:00,2,0,0
Kansas,USA,2020-03-08 01:00:00,1,0,0
Virginia,USA,2020-03-08 14:00:00,2,0,0
Missouri,USA,2020-03-08 02:30:00,1,0,0
Vermont,USA,2020-03-08 13:00:00,1,0,0
Iowa,USA,2020-03-09 01:00:00,3,0,0
New York,USA,2020-04-26 03:00:00,287490,21802,31962
New Jersey,USA,2020-04-26 03:00:00,105523,5938,730
Massachusetts,USA,2020-04-26 03:00:00,53348,2730,1299
California,USA,2020-04-26 03:00:00,42626,1698,3621
Illinois,USA,2020-04-26 03:00:00,41777,1875,645
Pennsylvania,USA,2020-04-26 03:00:00,41605,1810,681
Michigan,USA,2020-04-26 03:00:00,37215,3274,8342
Florida,USA,2020-04-26 03:00:00,30839,1055,174
Louisiana,USA,2020-04-26 03:00:00,26512,1707,14927
Connecticut,USA,2020-04-26 03:00:00,24583,1865,63
Texas,USA,2020-04-26 03:00:00,24157,638,9218
Georgia,USA,2020-04-26 03:00:00,23222,907,340
Maryland,USA,2020-04-26 03:00:00,17766,875,1152
Ohio,USA,2020-04-26 03:00:00,15587,711,448
Indiana,USA,2020-04-26 03:00:00,14395,785,1559
Washington,USA,2020-04-26 03:00:00,13567,741,1807
Colorado,USA,2020-04-26 03:00:00,12968,684,559
Virginia,USA,2020-04-26 03:00:00,12366,437,721
Tennessee,USA,2020-04-26 03:00:00,9189,177,4499
North Carolina,USA,2020-04-26 03:00:00,8768,305,1356
Rhode Island,USA,2020-04-26 03:00:00,7129,215,410
Missouri,USA,2020-04-26 03:00:00,6935,283,1563
Veteran Affair,USA,2020-04-26 03:00:00,6731,413,0
Arizona,USA,2020-04-26 03:00:00,6286,273,6
Alabama,USA,2020-04-26 03:00:00,6213,213,0
US Military,USA,2020-04-26 03:00:00,6213,26,1947
Mississippi,USA,2020-04-26 03:00:00,5718,221,0
Wisconsin,USA,2020-04-26 03:00:00,5687,266,196
South Carolina,USA,2020-04-26 03:00:00,5253,166,0
Iowa,USA,2020-04-26 03:00:00,5092,112,1723
Nevada,USA,2020-04-26 03:00:00,4539,205,2550
Utah,USA,2020-04-26 03:00:00,3948,41,324
Kentucky,USA,2020-04-26 03:00:00,3907,205,1174
District of Columbia,USA,2020-04-26 03:00:00,3699,165,652
Delaware,USA,2020-04-26 03:00:00,3576,112,809
Minnesota,USA,2020-04-26 03:00:00,3446,244,1654
Oklahoma,USA,2020-04-26 03:00:00,3194,194,2082
Kansas,USA,2020-04-26 03:00:00,3135,120,643
Arkansas,USA,2020-04-26 03:00:00,2909,48,985
Nebraska,USA,2020-04-26 03:00:00,2722,50,0
New Mexico,USA,2020-04-26 03:00:00,2660,93,632
Oregon,USA,2020-04-26 03:00:00,2253,87,595
South Dakota,USA,2020-04-26 03:00:00,2147,10,1223
Idaho,USA,2020-04-26 03:00:00,1887,56,867
New Hampshire,USA,2020-04-26 03:00:00,1797,53,777
Navajo Nation,USA,2020-04-26 03:00:00,1540,58,0
Puerto Rico,USA,2020-04-26 03:00:00,1378,83,0
Federal Bureau of Prisons,USA,2020-04-26 03:00:00,1047,26,507
West Virginia,USA,2020-04-26 03:00:00,1025,33,455
Maine,USA,2020-04-26 03:00:00,990,50,519
Vermont,USA,2020-04-26 03:00:00,843,46,0
North Dakota,USA,2020-04-26 03:00:00,803,16,310
Hawaii,USA,2020-04-26 03:00:00,604,14,482
Wyoming,USA,2020-04-26 03:00:00,491,7,334
Montana,USA,2020-04-26 03:00:00,445,14,339
Alaska,USA,2020-04-26 03:00:00,339,9,217
Guam,USA,2020-04-26 03:00:00,141,5,128
Grand Princess,USA,2020-04-26 03:00:00,103,3,0
United States Virgin Islands,USA,2020-04-26 03:00:00,55,3,55
Diamond Princess,USA,2020-04-26 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-04-26 03:00:00,14,2,11
Wuhan Evacuee,USA,2020-04-26 03:00:00,4,0,0
New York,USA,2020-04-25 03:00:00,279314,21430,31962
New Jersey,USA,2020-04-25 03:00:00,102196,5683,730
Massachusetts,USA,2020-04-25 03:00:00,50969,2556,1299
California,USA,2020-04-25 03:00:00,41355,1621,3620
Pennsylvania,USA,2020-04-25 03:00:00,40208,1747,671
Illinois,USA,2020-04-25 03:00:00,39658,1795,645
Michigan,USA,2020-04-25 03:00:00,36641,3085,3272
Florida,USA,2020-04-25 03:00:00,30533,1046,174
Louisiana,USA,2020-04-25 03:00:00,26140,1660,14927
Connecticut,USA,2020-04-25 03:00:00,23936,1767,63
Texas,USA,2020-04-25 03:00:00,23642,624,9216
Georgia,USA,2020-04-25 03:00:00,22491,899,340
Maryland,USA,2020-04-25 03:00:00,16616,798,981
Ohio,USA,2020-04-25 03:00:00,15169,690,448
Indiana,USA,2020-04-25 03:00:00,13681,741,1559
Washington,USA,2020-04-25 03:00:00,13307,733,1807
Colorado,USA,2020-04-25 03:00:00,12256,674,559
Virginia,USA,2020-04-25 03:00:00,11594,411,721
Tennessee,USA,2020-04-25 03:00:00,8728,169,4402
North Carolina,USA,2020-04-25 03:00:00,8290,295,1302
Missouri,USA,2020-04-25 03:00:00,6788,272,1544
Rhode Island,USA,2020-04-25 03:00:00,6699,202,377
Veteran Affair,USA,2020-04-25 03:00:00,6570,401,0
US Military,USA,2020-04-25 03:00:00,6213,26,1947
Arizona,USA,2020-04-25 03:00:00,6045,266,6
Alabama,USA,2020-04-25 03:00:00,6026,209,0
Mississippi,USA,2020-04-25 03:00:00,5434,209,0
Wisconsin,USA,2020-04-25 03:00:00,5356,263,196
South Carolina,USA,2020-04-25 03:00:00,5070,157,0
Iowa,USA,2020-04-25 03:00:00,4445,107,1492
Nevada,USA,2020-04-25 03:00:00,4398,197,2420
Utah,USA,2020-04-25 03:00:00,3782,39,324
Kentucky,USA,2020-04-25 03:00:00,3779,200,1174
District of Columbia,USA,2020-04-25 03:00:00,3528,153,651
Delaware,USA,2020-04-25 03:00:00,3442,100,703
Minnesota,USA,2020-04-25 03:00:00,3185,221,1536
Oklahoma,USA,2020-04-25 03:00:00,3121,188,1964
Kansas,USA,2020-04-25 03:00:00,2959,118,604
Arkansas,USA,2020-04-25 03:00:00,2810,47,964
New Mexico,USA,2020-04-25 03:00:00,2521,84,614
Nebraska,USA,2020-04-25 03:00:00,2424,50,0
Oregon,USA,2020-04-25 03:00:00,2177,86,595
South Dakota,USA,2020-04-25 03:00:00,2040,10,1190
Idaho,USA,2020-04-25 03:00:00,1870,54,867
New Hampshire,USA,2020-04-25 03:00:00,1720,53,578
Navajo Nation,USA,2020-04-25 03:00:00,1540,58,0
Puerto Rico,USA,2020-04-25 03:00:00,1378,77,0
West Virginia,USA,2020-04-25 03:00:00,1010,32,360
Federal Bureau of Prisons,USA,2020-04-25 03:00:00,985,25,478
Maine,USA,2020-04-25 03:00:00,965,47,499
Vermont,USA,2020-04-25 03:00:00,827,44,0
North Dakota,USA,2020-04-25 03:00:00,748,15,269
Hawaii,USA,2020-04-25 03:00:00,601,13,455
Wyoming,USA,2020-04-25 03:00:00,473,7,279
Montana,USA,2020-04-25 03:00:00,444,14,325
Alaska,USA,2020-04-25 03:00:00,339,9,208
Guam,USA,2020-04-25 03:00:00,141,5,128
Grand Princess,USA,2020-04-25 03:00:00,103,3,0
United States Virgin Islands,USA,2020-04-25 03:00:00,54,3,48
Diamond Princess,USA,2020-04-25 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-04-25 03:00:00,14,2,11
Wuhan Evacuee,USA,2020-04-25 03:00:00,4,0,0
New York,USA,2020-04-17 03:00:00,223691,12248,28103
New Jersey,USA,2020-04-17 03:00:00,75317,3518,470
Massachusetts,USA,2020-04-17 03:00:00,32181,1245,729
Michigan,USA,2020-04-17 03:00:00,29263,2093,502
Pennsylvania,USA,2020-04-17 03:00:00,28314,848,317
California,USA,2020-04-17 03:00:00,28157,973,1473
Illinois,USA,2020-04-17 03:00:00,25733,1073,465
Florida,USA,2020-04-17 03:00:00,23340,668,174
Louisiana,USA,2020-04-17 03:00:00,22532,1156,0
Texas,USA,2020-04-17 03:00:00,17263,429,3677
Georgia,USA,2020-04-17 03:00:00,16368,617,340
Connecticut,USA,2020-04-17 03:00:00,15884,971,63
Washington,USA,2020-04-17 03:00:00,11285,587,1719
Maryland,USA,2020-04-17 03:00:00,10784,392,736
Indiana,USA,2020-04-17 03:00:00,9549,480,150
Colorado ,USA,2020-04-17 03:00:00,8675,374,510
Ohio,USA,2020-04-17 03:00:00,8414,391,367
Virginia,USA,2020-04-17 03:00:00,6889,208,721
Tennessee,USA,2020-04-17 03:00:00,6288,141,2196
North Carolina,USA,2020-04-17 03:00:00,5668,155,964
Missouri,USA,2020-04-17 03:00:00,5239,175,472
US Military,USA,2020-04-17 03:00:00,4769,19,957
Alabama,USA,2020-04-17 03:00:00,4404,137,0
Arizona,USA,2020-04-17 03:00:00,4241,150,6
South Carolina,USA,2020-04-17 03:00:00,3931,109,0
Wisconsin,USA,2020-04-17 03:00:00,3889,197,93
Rhode Island,USA,2020-04-17 03:00:00,3838,105,0
Mississippi,USA,2020-04-17 03:00:00,3624,129,0
Nevada,USA,2020-04-17 03:00:00,3321,142,1531
Utah,USA,2020-04-17 03:00:00,2689,21,219
Kentucky,USA,2020-04-17 03:00:00,2435,129,956
Oklahoma,USA,2020-04-17 03:00:00,2357,131,1060
District of Columbia,USA,2020-04-17 03:00:00,2350,81,552
Iowa,USA,2020-04-17 03:00:00,2141,60,987
Delaware,USA,2020-04-17 03:00:00,2075,52,378
Minnesota,USA,2020-04-17 03:00:00,1912,95,1020
Oregon,USA,2020-04-17 03:00:00,1736,64,42
Arkansas,USA,2020-04-17 03:00:00,1620,37,548
Kansas,USA,2020-04-17 03:00:00,1617,80,391
Idaho,USA,2020-04-17 03:00:00,1609,41,390
New Mexico,USA,2020-04-17 03:00:00,1597,44,353
South Dakota,USA,2020-04-17 03:00:00,1311,7,373
New Hampshire,USA,2020-04-17 03:00:00,1211,34,455
Nebraska,USA,2020-04-17 03:00:00,1066,24,0
Puerto Rico,USA,2020-04-17 03:00:00,1043,56,0
Navajo Nation,USA,2020-04-17 03:00:00,1042,41,0
Maine,USA,2020-04-17 03:00:00,796,27,333
Vermont,USA,2020-04-17 03:00:00,768,35,0
Federal Bureau of Prisons,USA,2020-04-17 03:00:00,752,18,87
West Virginia,USA,2020-04-17 03:00:00,739,13,223
Hawaii,USA,2020-04-17 03:00:00,541,9,374
Montana,USA,2020-04-17 03:00:00,415,7,218
North Dakota,USA,2020-04-17 03:00:00,393,9,163
Alaska,USA,2020-04-17 03:00:00,300,9,106
Wyoming,USA,2020-04-17 03:00:00,296,2,164
Guam,USA,2020-04-17 03:00:00,135,5,66
Grand Princess,USA,2020-04-17 03:00:00,103,3,0
United States Virgin Islands,USA,2020-04-17 03:00:00,51,1,43
Diamond Princess,USA,2020-04-17 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-04-17 03:00:00,13,2,0
Wuhan Evacuee,USA,2020-04-17 03:00:00,4,0,0
New York,USA,2020-04-18 03:00:00,235395,17131,28227
New Jersey,USA,2020-04-18 03:00:00,78467,3840,470
Massachusetts,USA,2020-04-18 03:00:00,34402,1404,729
Pennsylvania,USA,2020-04-18 03:00:00,30031,921,340
Michigan,USA,2020-04-18 03:00:00,30023,2227,502
California,USA,2020-04-18 03:00:00,29425,1057,2560
Illinois,USA,2020-04-18 03:00:00,27577,1132,465
Florida,USA,2020-04-18 03:00:00,24759,726,174
Louisiana,USA,2020-04-18 03:00:00,23118,1213,0
Texas,USA,2020-04-18 03:00:00,18078,459,4202
Georgia,USA,2020-04-18 03:00:00,17432,668,340
Connecticut,USA,2020-04-18 03:00:00,16809,1036,63
Washington,USA,2020-04-18 03:00:00,11707,610,1757
Maryland,USA,2020-04-18 03:00:00,11572,493,736
Indiana,USA,2020-04-18 03:00:00,10154,519,150
Ohio,USA,2020-04-18 03:00:00,9107,418,448
Colorado ,USA,2020-04-18 03:00:00,9047,391,510
Virginia,USA,2020-04-18 03:00:00,7491,231,721
Tennessee,USA,2020-04-18 03:00:00,6589,142,3018
North Carolina,USA,2020-04-18 03:00:00,6198,181,997
Missouri,USA,2020-04-18 03:00:00,5446,189,502
US Military,USA,2020-04-18 03:00:00,4849,19,1059
Alabama,USA,2020-04-18 03:00:00,4572,151,0
Arizona,USA,2020-04-18 03:00:00,4511,169,6
Rhode Island,USA,2020-04-18 03:00:00,4177,118,0
South Carolina,USA,2020-04-18 03:00:00,4086,116,0
Wisconsin,USA,2020-04-18 03:00:00,4053,206,135
Mississippi,USA,2020-04-18 03:00:00,3793,140,0
Nevada,USA,2020-04-18 03:00:00,3524,142,1664
Utah,USA,2020-04-18 03:00:00,2810,23,220
Kentucky,USA,2020-04-18 03:00:00,2522,137,956
District of Columbia,USA,2020-04-18 03:00:00,2476,86,573
Oklahoma,USA,2020-04-18 03:00:00,2465,136,1060
Iowa,USA,2020-04-18 03:00:00,2333,64,1007
Delaware,USA,2020-04-18 03:00:00,2323,61,378
Minnesota,USA,2020-04-18 03:00:00,2070,111,1066
Oregon,USA,2020-04-18 03:00:00,1785,70,42
Kansas,USA,2020-04-18 03:00:00,1742,84,421
New Mexico,USA,2020-04-18 03:00:00,1711,51,382
Arkansas,USA,2020-04-18 03:00:00,1695,37,548
Idaho,USA,2020-04-18 03:00:00,1655,41,390
South Dakota,USA,2020-04-18 03:00:00,1411,7,457
New Hampshire,USA,2020-04-18 03:00:00,1287,37,468
Nebraska,USA,2020-04-18 03:00:00,1138,24,0
Puerto Rico,USA,2020-04-18 03:00:00,1068,58,0
Navajo Nation,USA,2020-04-18 03:00:00,1042,41,0
Maine,USA,2020-04-18 03:00:00,827,29,352
Vermont,USA,2020-04-18 03:00:00,779,35,0
West Virginia,USA,2020-04-18 03:00:00,776,16,223
Federal Bureau of Prisons,USA,2020-04-18 03:00:00,761,18,138
Hawaii,USA,2020-04-18 03:00:00,553,9,374
North Dakota,USA,2020-04-18 03:00:00,439,9,172
Montana,USA,2020-04-18 03:00:00,422,10,233
Alaska,USA,2020-04-18 03:00:00,309,9,110
Wyoming,USA,2020-04-18 03:00:00,305,2,187
Guam,USA,2020-04-18 03:00:00,136,5,97
Grand Princess,USA,2020-04-18 03:00:00,103,3,0
United States Virgin Islands,USA,2020-04-18 03:00:00,51,2,43
Diamond Princess,USA,2020-04-18 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-04-18 03:00:00,13,2,0
Wuhan Evacuee,USA,2020-04-18 03:00:00,4,0,0
California,USA,2020-03-05 00:00:00,36,1,2
Washington,USA,2020-03-04 19:30:00,39,10,1
Illinois,USA,2020-03-02 18:30:00,4,0,2
Texas,USA,2020-03-05 00:00:00,1,0,0
Arizona,USA,2020-03-03 22:00:00,2,0,1
Massachusetts,USA,2020-03-03 03:00:00,2,0,0
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
Oregon,USA,2020-03-02 18:30:00,3,0,0
Rhode Island,USA,2020-03-02 22:00:00,2,0,0
New York,USA,2020-03-04 21:00:00,11,0,0
Florida,USA,2020-03-03 17:52:00,3,0,0
New Hampshire,USA,2020-03-04 03:00:00,2,0,0
Georgia,USA,2020-03-03 03:00:00,2,0,0
North Carolina,USA,2020-03-03 21:00:00,1,0,0
